latitude,longitude,timestamp
34.03322786095928,131.18835157727003,2020-06-16 04:05:24 +0000
34.03322677131187,131.18832961668372,2020-06-16 04:05:25 +0000
34.03322756759267,131.18830463861227,2020-06-16 04:05:26 +0000
34.033228196235406,131.18827957672178,2020-06-16 04:05:27 +0000
34.03322903442572,131.1882531737268,2020-06-16 04:05:28 +0000
34.0332302917112,131.18822668691277,2020-06-16 04:05:29 +0000
34.03323121372055,131.18819827226102,2020-06-16 04:05:30 +0000
34.033233560653436,131.18816985760927,2020-06-16 04:05:31 +0000
34.03323603331487,131.18813959893882,2020-06-16 04:05:32 +0000
34.033240349995005,131.18810581986904,2020-06-16 04:05:33 +0000
34.03324630114626,131.18807095115184,2020-06-16 04:05:34 +0000
34.03325384485911,131.18803876464366,2020-06-16 04:05:35 +0000
34.03326335831921,131.18800724868774,2020-06-16 04:05:36 +0000
34.03327538635026,131.18797397253215,2020-06-16 04:05:37 +0000
34.033293575080144,131.18795318541228,2020-06-16 04:05:38 +0000
34.03331578712355,131.1879437138617,2020-06-16 04:05:39 +0000
34.03333397585343,131.18792644714117,2020-06-16 04:05:40 +0000
34.03334017846178,131.18791102443933,2020-06-16 04:05:41 +0000
34.033341729113864,131.18788889621496,2020-06-16 04:05:42 +0000
34.033345459060776,131.18785821844935,2020-06-16 04:05:43 +0000
34.03334801554124,131.18783181545436,2020-06-16 04:05:44 +0000
34.03335094920735,131.18781203416287,2020-06-16 04:05:45 +0000
34.033356900358605,131.18778680463433,2020-06-16 04:05:46 +0000
34.03336796447079,131.1877600663632,2020-06-16 04:05:47 +0000
34.03338183652054,131.18773475301563,2020-06-16 04:05:48 +0000
34.03339164334725,131.18771279242932,2020-06-16 04:05:49 +0000
34.03340220454525,131.18769175385236,2020-06-16 04:05:50 +0000
34.033408910067784,131.1876656861335,2020-06-16 04:05:51 +0000
34.03341381348114,131.1876397860527,2020-06-16 04:05:52 +0000
34.03341825588982,131.18760718044936,2020-06-16 04:05:53 +0000
34.033418716894495,131.18756929424703,2020-06-16 04:05:54 +0000
34.03341863307546,131.1875332520634,2020-06-16 04:05:55 +0000
34.03341955508481,131.18750249047875,2020-06-16 04:05:56 +0000
34.033422865936565,131.18747826677858,2020-06-16 04:05:57 +0000
34.03343175075393,131.18746091623902,2020-06-16 04:05:58 +0000
34.03344176712822,131.18744641554653,2020-06-16 04:05:59 +0000
34.033457064101505,131.1874236167699,2020-06-16 04:06:01 +0000
34.033475881474125,131.1874050927639,2020-06-16 04:06:02 +0000
34.03349360919933,131.18739008915722,2020-06-16 04:06:03 +0000
